swahili	Sisi tunajua hivi, utu wetu wa zamani ulisulubiwa pamoja naye, ili kwamba mwili wa dhambi uharibiwe. Hii ilitokea ili kwamba tusiendelee kuwa watumwa wa dhambi.
nahuatl	Achto ne onikintemojtinemia tlen nemih itech iojviv in Jesús para nikinmiktis. Tlakah ivan sivameh onikinkitzkiaya iva onikintzakuaya telpiloya.
swahili	Ashuri baba wa Tekoa alikuwa na wake wawili, Hela na Naara.
manobo	Su konà no maugoy ogsadog to mgo otow to konad ogpamantu-u to impang-anad no madoyow. Dì bugtì on no ig-anad to ogtagonan dan. Ogkinopit-kopit gayod kandan to mag-a-anad no bugtì no iyan dà ig-anad dan to ogkaliyagan to mgo otow
swahili	Nilitazama katka miliima. Tazama, ilikuwa inatetemeka, na vilima vyote vilikuwa vinatikisika.
manobo	Agad makasaà diyà iyu to kapitu to songo adow, dì pasayluhon now dà ko og-inandu-on iyu aw pangamuyù kandin no nig-iling to ‘Nakasosoo a, pasayluhon a nu dà iyan,’ na iyu, pasayluha now dà man gayod.”
manobo	Kaling man ogkatuman now sikan likat ki Moises. Dì konà now og-unug-unugon to mgo katahani dan su wadà dan tumana to kandan impang-anad.
nahuatl	Se telpochtli itoka Eutico oyetoka kan bentana. Iva komo Pablo owejka otlapojtoka, in telpochtli okitlanki in kochilistli, iva ovetziko desde ipan eyi piso. Iva ijkuak okajkuankeh, yoixpolivik.
tagalog	Ang mga kaapu-apuhan ni Gibar: siyamnapu't lima.
hausa	Yaya za a kwatanta darajar mutum da tunkiya! Saboda haka ya halarta a yi alheri ranar Asabaci."
swahili	Wayahudi wakamwambia,"Haujafikisha umri wa miaka hamsini bado, nawe umemuona Ibrahimu?"
swahili	Wanaharibu maisha yangu; wanapeleka mbele maangamizi yangu, watu wasio na wakuwazuia.
swahili	Kwa hiyo akamwambia Abraham, "Mfukuze huyu mwanamke huyu mtumwa pamoja na mtoto wake: kwa kuwa mtoto huyu wa mwanamke mtumwa hawezi kuwa mrithi pamoja na mwanangu Isaka."
tagalog	At nang marinig ni Marta na paparating si Jesus, pumunta siya at sinalubong siya, ngunit si Maria ay nanatiling nakaupo pa rin sa kanilang bahay.
nahuatl	In puertajtih amo keman kintzakuaskeh de tlajka, porke ompa amo keman tlayovas.
swahili	na uzao wao waliokuwa wamesalia baada yao katika nchi, ambao Waisraeli hawakuweza kuwaangamiza kabisa - Sulemani akawafanya kuwa vibarua, ambao wako hata leo.
tagalog	Sina Berequias at Elkana ang tagabantay sa kaban.
indonesian	Dan Yesus menjawab, “Ya, benar. Dan kalian akan melihat Anak ManusiaAnak ManusiaLihat catatan kaki dalam Mrk. 2:10. Yang Yesus katakan tentang diri-Nya adalah kutipan dari Mzm. 110:1 dan Dan. 7:13.— yaitu Aku, duduk di tempat yang paling terhormat di samping Yang Mahakuasa. Juga waktu Aku datang dari surga, kalian akan melihat Aku datang dalam awan.”
hausa	Masu shelar Almasihu domin kauna sun sani cewa an ajiye ni nan domin in kare bishara.
manobo	Kaling man to ka-otawan no wadà kalabotan to sinakupan to Diyus no nabigtoan on, impananglitan ku su agad mang-ahà-ahà kandan, dì wadà ogkakita-an dan. Agad duminog, dì konà ogpakadaag.
tagalog	At bakit mo tinitingnan ang maliit na pirasong dayami na nasa mata ng iyong kapatid, ngunit hindi mo napapansin ang troso na nasa sarili mong mata?
swahili	mfalme wa Horima, mfalme wa Aradi,
nahuatl	Ijkuakó omonextijkeh ome tlakah omotlapovijtokah ivan Jesús, yen Moisés ivan Elías,
manobo	Na to mgo namba-ot, namanpanganap kandan ki Jesus diyà to simbahan aw ka-inusipay kandan to “Nokoy to domdom now bahin ki Jesus. Dow konà buwa ogba-ot kandin to hinang?”
indonesian	Biarlah Allah memberkati keturunan Raja Daud ini, supaya Dia memerintah kita dengan baik. Pujilah Allah yang Mahatinggi!”
manobo	Na pigtugutan ni Jesus aw gawang to mgo busow du-on kan pigsoodan dan aw sood kandan diyà to mgo babuy no mgo daduwa no mann. Namanlaguy tibò to mgo babuy diyà to augan aw pamanpatidaplus diyà to dagat aw kangkaonod tibò.
manobo	Nig-iling kan sundau to “Sir, ogpasandog a ikow dì konà a ogpakapa-andiyà ikow to kanak baoy su konà a no litos no og-abutan nu su labow ka pad kanak. Dì igatang moydu-on malituk nu no kagi no ogpaka-ulì to sakit to sugu-onon ku.
tagalog	Kaya sumulong si Joab at ang mga sundalo ng kaniyang hukbo sa digmaan laban sa mga Arameo, na napilitang tumakas mula sa hukbo ng Israel.
manobo	Konà now ogkalingawan to igbaos to Diyus. Makawka-aton kandin du-on iyu no nigtu-u aw wadà ka-at din diyà kan wadà tu-u. Ogpadayongon now to pagtu-u now su ko konà, oggawangon kow gayod.
manobo	Konà nu Timoteo, ogbungku-an to pagtu-u nu aw paglogon nu no imbogoy ita ni Jesu-Kristu. Ogtagonan nu to tùtu-u no impang-anad ku ikow.
tagalog	Bawat babae ay hihingi ng pilak at gintong alahas at mga damit mula sa kapitbahay na taga-Ehipto at sinumang babaeng nanatili sa bahay ng mga kapitbahay niya. Ilalagay ninyo ang mga iyon sa inyong mga anak na lalaki at babae. Sa paraang ito ay lolooban ninyo ang mga taga-Ehipto."
nahuatl	Pero kuali xikmatikah ke tlen okijtojkeh in tiotenejmachtijkeh, tlen kajki itech Tiotlajkuiloli, amika velis kijtos kajsikamatis san kemi ye kimoyejyekolis.
hausa	Saboda wannan daliline hikimar Allah ta ce, ''Zan aika manzanni da annabawa a wurinsu, kuma za su tsananta masu har ma za su kashe wadansu daga cikinsu.'
tagalog	Nangyayari ito dahil sa mahahalay na kilos ng magandang nagbebenta ng aliw, ang bihasa sa pangkukulam na siyang nagbebenta ng mga bansa sa pamamagitan ng kaniyang pagbebenta ng aliw, at ang mga tao sa pamamagitan ng kaniyang paggawa ng pangkukulam.
tagalog	Si Palal anak ni Uzai ang nag-ayos sa itaas salungat sa tukod at toreng aabot pataas mula sa itaas ng bahay ng hari sa patyo ng mga guwardiya. Pagkatapos niya, si Pedeias anak ni Paros ang nag-ayos.
swahili	Pia waliifunga milango ya ukumbi nakuziweka nje taa; hawakufukiza uvumba au kutoa sadaka za kuteketezwa katika sehemu takatifu kwa Mungu wa Israeli.
tagalog	Sinabi niya, "Bakit tinutugis ng hari ang kanyang lingkod? Ano ang aking nagawa? Anong kasamaan ang nasa aking kamay?
tagalog	Ikaw ay magbibigay ng toro mula sa mga baka bilang alay para sa kasalanan sa mga paring Levita na mga kaapu-apuhan ni Zadok, ang mga lumalapit sa akin upang paglingkuran ako. Ito ang pahayag ng Panginoong Yahweh.
swahili	Ukimwuliza Paulo kuhusu mambo haya, hata utaweza kujifunza ni kitu gani tumemshtakia."
nahuatl	para amika ma tlajto fiero imejvah. Xikvikakah se nemilistli chipavak iva amo xikpiakah itla tlajtlakoli ijkó kemi moneki yeskeh tlen ikonevah in toYejwatzi, iva xitlavikah kemi intlaviltih itech nin tlaltikpaktli kan tentok de gentejtih tlen yoijtlakavkeh iva fiero inyelis.
swahili	Kwa hiyo wakaliondoa jiwe. Yesu akainua macho yake juu na kusema, "Baba, nakushukuru kwa kuwa unanisikiliza.
nahuatl	Yejvah nochipa momachtijtokeh, pero amo keman veli kajsikamatih tlen melajkayotl.
tagalog	O kung hindi, ititigil kayang maihandog ang mga alay na iyon? Sa ganiyang kalagayan, ang mga sumasamba ay nilinis ng minsan, na wala ng kamalayan sa kasalanan.
nahuatl	Iva nochi tlen tiktlajtlaniliskeh Ye techmakas, porke tikchivah tlen Ye technavatia iva tikchivah tlen Ye kipaktia.
hausa	Dukanku kuna iya yin annabci daya bayan daya, domin kowannen ku yayi koyi, a kuma samu karfafawa.
swahili	(Hapo awali waliishi Waemi, watu kama wakuu, wengi, na warefu kama Waanaki;
swahili	Hivi ndivyo vizazi vya Esau (aliyeitwa pia Edom).
swahili	Twajua tumekwisha toka mautini na kuingia uzimani, kwa sababu tunawapenda ndugu. Yeyote ambaye hana upendo hudumu katika mauti.
swahili	Lakini haki ambayo inatokana na imani husema hivi, "Usiseme moyoni mwako, 'Nani atapaa kwenda mbinguni?' (Hii ni kumleta Kristo chini).
tagalog	Lahat ng kasulatan ay kinasihan ng Diyos. Ito ay mapapakinabangan sa pangangaral, sa pagsaway, pagtatama sa mali, at pagsasanay sa katuwiran.
indonesian	Seorang penatua juga harus siap menolong orang lain dengan menerima mereka di dalam rumahnya. Dia harus selalu mau yang terbaik bagi semua orang. Dia harus bijaksana dan hidup dengan benar, dan dia harus setia kepada Allah dan berkenan pada-Nya.
swahili	Kisha mfalme atawaambia wale walio mkono wake wa kulia, 'Njoni, mliobarikiwa na Baba yangu, urithini ufalme ulioandaliwa kwa ajili yenu tangu kuwekwa msingi wa ulimwengu.
hausa	Wani kakkarfan mala'ika ya dauki wani dutse mai kama da dutsen nika, ya jefa shi cikin teku yana cewa, "Ta wannan hanya, Babila, babban birnin, za a jefar da ita kasa da karfi, ba za a kara ganinsa ba.
tagalog	"Anak ng tao, iharap mo ang iyong mukha laban sa mga bundok ng Israel at magpropesiya sa kanila.
nahuatl	Iva nion amo inkimatih tlán panolos mostla itech inmonemilis. Inmonemilis kemi oyeskia se mixtli tlen valmonextia san se tepitzi iva san niman valpolivi.
tagalog	Ang mga lalaki ng Senaa, 3, 930.
tagalog	"Magsilayo kayo! Marurumi," isinisigaw ng mga propeta at mga paring ito. "Magsilayo kayo, magsilayo kayo! Huwag ninyo kaming hawakan!" Kaya nagpagala-gala sila sa ibang mga lupain, ngunit sinasabi maging ng mga Gentil, "Hindi na sila maaaring manirahan dito bilang mga dayuhan."
indonesian	supaya kita disucikan dan menjadi milik-Nya yang istimewa. Juga kita disucikan melalui Firman Allah yang sudah Yesus ajarkan. Firman Allah itu bagaikan air murni yang membersihkan kita.Ayat 26Dalam acara pernikahan Yahudi, pengantin perempuan dimandikan dengan air sebelum memakai baju pernikahan dan dibawa menghadap pengantin laki-laki. Kata ‘air’ dan ‘membersihkan’ juga ditafsirkan sebagai kiasan pembaptisan. Jadi ayat ini bisa diterjemahkan, “supaya kita disucikan dan menjadi milik-Nya yang istimewa. Juga kita dibersihkan dan disucikan sesuai dengan Firman Kristus ketika kita dibaptis dengan air.”
swahili	Midomo yako, bibi arusi wangu, yatiririka asali; asali na maziwa vichini ya ulimi wako; arufu ya mavazi yako ni kama marashi ya Lebanoni.
nahuatl	Tlen yi neli pakilistliMientras Jesús ijkó otlapojtoka, ijkuakó se sivatl okijto chikavak de intzala in gentejtih:—Ma paki in sivatl tlen omitztlakatili iva omitzchichiti.
swahili	Kwa maana Bwana asema hivi, 'Tazama, nitakufanya kuwa kitu cha kutisha, wewe na wapendwa wako wote; kwa maana wataanguka kwa upanga wa adui zao, na macho yako yataona. Nitawatia Yuda mkononi mwa mfalme wa Babeli. Atawafanya kuwa mateka huko Babeli au kuwaangamiza kwa upanga.
tagalog	Si Simei ay anak na lalaki ni Jahat na anak na lalaki ni Gerson na anak na lalaki ni Levi.
swahili	Wakati Yakobo, Kefa, na Yohana, waliotambulika kuwa waliojenga Kanisa, walifahamu neema niliyopewa mimi, walitupokea katika ushirika mimi na Barnaba. Walifanya hivi ili kwamba twende kwa watu wa mataifa, na ili kwamba waweze kwenda kwa wale waliotahiriwa.
swahili	wakati msichana alipoenda kwa mfalme, alipewa chochote alichotamani kutoka katika nyumba ya wanawake ili aende nacho katika nyuma ya mfalme.
tagalog	Sa pag-agos ng mga salita mula sa bibig ng mangmang, ang kamangmangan ay lumalabas, at sa huli umaagos sa bibig niya ang masamang kahibangan.
tagalog	Narito ang katapusan ng lahat ng bagay. Ngunit para sa akin, na si Daniel, labis na nabahala ang aking isipan at nabago ang itsura ng aking mukha. Ngunit itinago ko ang mga bagay na ito sa aking sarili."
swahili	Ninashangaa kwamba mnageukia haraka kwenye injili nyingine. Ninashangaa kwamba mnageukia mbali kutoka kwake yeye aliyewaita kwa neema ya Kristo.
indonesian	(19-21) Pada waktu mereka tiba di Efesus, Paulus masuk ke rumah pertemuan orang Yahudi dan berdiskusi dengan orang Yahudi yang hadir di situ. Mereka meminta dia untuk tinggal lebih lama di sana, tetapi dia menolak dengan berkata, “Kalau Allah mengijinkan, saya akan datang lagi ke sini.” Sesudah itu dia pergi naik kapal dan meninggalkan Priskila dan Akwila di sana.
indonesian	Mereka bertanya, “Apakah orang yang bernama Simon— yang juga disebut Petrus, menumpang di sini?”
swahili	Abarikiwe Yahwe kwa sababu yeye amesikia sauti ya kusihi kwangu!
swahili	Yeye ambaye hukonyeza kwa jicho lake huleta majonzi, bali mpumbavu mwenye maneno mengi atatupwa chini.
swahili	Asiwe anatumia mvinyo, asiwe mgomvi, bali mpole, mwenye amani. Ni lazima asiwe mwenye kupenda fedha.
tagalog	Sabi ng mga hangal sa mga matatalino, 'Bigyan ninyo kami ng inyong langis sapagkat nauubusan na ang aming ilawan.'
swahili	Kwa hiyo, sikilizeni, enyi mataifa! Tazameni, enyi mashahidi, muone kile kitakachowapata.
tagalog	Nagpapatupad siya ng katarungan para sa ulila at balo, at ipinapakita niya ang pagmamahal para sa mga dayuhan sa pamamagitan ng pagbibigay sa kanila ng pagkain at kasuotan.
tagalog	Bumalik ka, Yahweh! Sagipin mo ako. Iligtas mo ako dahil sa iyong katapatan sa tipan!
tagalog	Ako ay nasa Espiritu sa araw ng Panginoon. Narinig ko ang isang malakas tulad ng isang trumpeta sa aking likuran.
swahili	Pia kulikuwa na matao pande zote za kuta za ndani; haya yalikuwa dhiraa ishirini na tano urefu na dhiraa tano upana.
swahili	YEphtha akawaambia viongozi wa Gileadi, "mlinichukia na kunilazimisha kuondoka nyumbani kwa baba yangu. Kwa nini mnakuja kwangu sasa munapokuwa na shida?"
swahili	Mfalme alisikitishwa sana, lakini kwa sababu ya kiapo chake na kwa ajili ya wageni, hakuweza kumkatalia ombi lake.
tagalog	Pagkatapos sabihin ni Moises ang lahat ng salitang ito, bumukas ang lupang sa ilalim ng mga lalaking ito.
swahili	Wana wa Haruni watayachoma hayo katika madhabahu pamoja na sadaka ya kutekezwa, juu ya kuni zilizo kwenye moto. Zitaleta harufu nzuri mbele ya Bwana; itakuwa sadaka ya itolewayo kwake kwa moto.
swahili	Hufanya mambo makuu ambayo yatakumbukwa; Yahwe ni mwenye huruma na neema.
indonesian	Dan Yesus berkata kepadanya, “Apakah kamu percaya hanya karena Aku berkata kepadamu bahwa Aku sudah melihat kamu duduk di bawah pohon ara? Nanti kamu akan melihat hal-hal yang jauh lebih ajaib daripada itu.”
tagalog	Nagbigay din siya ng isang gintong pinggan na tumitimbang ng sampung siklo, na puno ng insenso.
swahili	Naye kuhani atamchunga tena katika siku ya saba ili kuona kama ugonjwa ubepona na haujasambaa zaidi kwenye ngozi. kama haujasambaa, basi, kuhani atamtangaza kuwa yeye ni safi. Ni upele tu. Naye atafua nguo zake, na kisha yeye yu safi.
tagalog	Pahangain ninyo ang inyong mga sarili at mamangha; bulagin ninyo ang inyong sarili at mabulag! Malasing kayo, pero hindi sa alak; magsuray-suray kayo, pero hindi sa serbesa.
manobo	Na dayun nighipanow on si Jesus no ogpadoog diyà to Bitaniya no lunsud su du-on on to oghibat.
indonesian	Begitu juga dengan air anggur yang baru.air anggur yang baruBuah anggur yang baru diperas, dan air anggurnya disebut air anggur baru dan rasanya manis. Air anggur baru yang disimpan dalam waktu tertentu akan mengalami proses fermentasi. Semakin lama disimpan, kadar alkoholnya akan semakin tingi. Pada jaman Alkitab, yang disebut ‘anggur baru’ bisa mengandung alkohol, tetapi tidak setinggi kadar alkohol anggur lama. Anggur itu tidak bisa diisi ke dalam kantong kulit yang lama. Karena waktu air anggur itu menguap dan udaranya tidak bisa keluar, kantong itu akan menjadi rusak. Akhirnya air anggur akan tumpah dan kantong kulit itu dibuang saja. Karena itu, air anggur yang baru harus diisi ke dalam kantong kulit yang baru juga.”yang lama dan yang baruDalam kedua contoh ini, Yesus membandingkan sesuatu yang lama dengan sesuatu yang baru. Dan ajaran ini diberikan waktu Dia ditanya tentang kebiasaan dari nenek moyang orang Yahudi tentang berpuasa. Ternyata, seperti kain baru dan anggur baru, pengajaran Yesus tidak bisa disatukan dengan ajaran yang lama dari nenek moyang. Hal yang sama juga dilihat dalam cerita yang berikut.
manobo	Na kanak no si Juan no su-un now to pagtu-u ta ki Jesus no nabogkot kinow, na-a-angod kinow on su agad pig-uwang-uwangan kinow su sakup kinow to pagkaharì din, dì natibuus dà to ginhawa ta. Na likat to pagpasabut ku to kagi to Diyus bahin ki Jesus, piggawang a du-on to banwa ku aw pakamonang a diyà to puù to dagat no pighingadanan to Patmus.
indonesian	Kemudian waktu Yesus makan malam di rumah saya, banyak penagih pajak dan orang-orang lain yang juga dianggap orang berdosajuga dianggap orang berdosaSemua penagih pajak dianggap orang berdosa. Lihat catatan kaki Mat. 5:46. datang dan makan bersama Dia dengan kami murid-murid-Nya.
tagalog	Sa pamamaraang ito nakipagsabwatan si Jehu anak ni Jehosafat anak ni Nimsi laban kay Joram. Ngayon pinagtatanggol ni Joram ang Ramot-galaad, siya at lahat ng Israel, dahil kay Hazael hari ng Aram,
tagalog	Lahat ng kalalakihan, nabilang ayon sa kanilang mga angkan at mga pamilya ng kanilang mga ninuno, sa bilang na 3, 200.
swahili	Yesu akawajibu na kusema, "Eliya atakuja kweli na atarudisha mambo yote.
manobo	Dì kandin, nakasood on nasì to labow no simbahan no nigpang-anad dì wadà sapadi to mgo punu-an. Dow ogkahimù buwa to nama-anan dan to sikan no otow, Imananan na-an to Ka-otawan?
tagalog	Sinabi ng pari, "Ang espada ni Goliat na Pelistina, na pinatay mo sa lambak ng Ela, ay narito na nakabalot sa isang tela sa likod ng efod. Kung gusto mong kunin iyon, kunin mo, dahil wala ng ibang sandata dito." Sinabi ni David, "Wala ng ibang espada tulad ng isang iyon; ibigay mo ito sa akin."
tagalog	Patuloy na mabubuhay ang mga anak ng iyong mga lingkod, at ang kanilang mga kaapu-apuhan ay mabubuhay sa iyong presensya.
tagalog	Lumapit siya sa mga alagad at sila'y kaniyang nadatnang natutulog at sinabi niya kay Pedro, "Ano, hindi ba ninyo kayang magbantay kasama ko ng isang oras?
tagalog	Ipinangaral niya ang kahariaan ng Dios at itinuturo ang mga bagay patungkol sa Panginoong Jesu-Cristo ng may katapangan. Walang sinuman ang pumigil sa kaniya.
swahili	Wana wa Esheki, kaka yake, walikuwa Ulamu mzaliwa wake wa kwanza, Yeushi wa pili, na Elifeleti wa tatu.
tagalog	Tipunin ang mga tao, ang mga kalalakihan, ang mga kababaihan, ang mga kabataan, at inyong dayuhan na nasa loob ng tarangkahan ng inyong lungsod, para makarinig sila at matuto, at para maaari nilang parangalan si Yahweh na inyong Diyos at sundin ang lahat ng mga salita nitong kautusan.
tagalog	Ito ang aming tinapay, mainit pa ito nang kinuha namin sa aming mga bahay sa araw na aming itinakdang pumunta rito sa inyo. Pero ngayon, tingnan ninyo, tuyo na ito at inaamag.
swahili	Sauti yake ndiyo itengenezayo muungurumo wa maji mbinguni, naye huzileta mbingu katika mwisho wa dunia. Hutengeneza radi kwa ajili ya mvua na kutuma upepo kutoka katika hazina yake.
swahili	Kisha mfalme akamwambia, Hamani "fanya hima, mvike Modekai nguo na umpandishe kwenye farasi, na lisipungue hata jambo moja katika hayo uliyo yasema."
manobo	Dayun nigbangun aw ulì diyà kandin.
swahili	Mmeona mambo mengi, lakini hamuelewi; masikio yamefunguka, lakini hakuna anayesikia.
manobo	Mabuhì to pagkaharì din no ogpaka-angod to pagkaharì ton apù ta no si Harì David. Kamusta to uminugpà to langit.”
indonesian	Dan waktu saya berada di Yerusalem, para imam kepala dan pemimpin-pemimpin Yahudi menyampaikan bahwa orang ini sudah melakukan banyak kejahatan. Jadi mereka meminta saya supaya dia dihukum mati.
tagalog	Sinabi ng Diyos, "Huwag kang lumapit! Hubarin mo ang sapatos sa iyong mga paa, dahil ang lugar na kinatatayuan mo ay lupang inilaan sa akin."
tagalog	Kayo mismo ang makapagpapatunay na sinabi ko, 'Hindi ako ang Cristo' sa halip sinabi ko, 'Isinugo ako bago pa siya."
tagalog	Kinuha rin ni David si Ahinoam ng Jezreel bilang isang asawa, kapwa sila ay naging kanyang mga asawa.
nahuatl	In ilvikaktlatitlanili okinankili:—In Tioijyotzintli vitz motech, iva ivelitilis in Dios tlen Weijkatlalitok mitzmokemis kemi se mixtli. Por eso, in chokotzi tlen nesis motemaktis inavak Dios iva kinotzaskeh iKone in Dios.
tagalog	Ang kopya ng liham ay ginawang batas sa bawat lalawigan. Sa bawat lalawigan ito ay ipinagbigay-alam sa lahat ng mga tao na dapat silang maghahanda para sa araw na ito.
manobo	Pagpadakop din, impapirisu si Pedro aw kanunoy pabantayi to upat no panon to sundau no ogsusukoli. Kada panon, tag-upat no ka-otow no sundau. Pigpikii ni Harì Hirudis to ogpalogwa-on si Pedro aw pa-atubanga to ka-otawan ko maliwas to Hinang to Pagpalipas to Kado-otan awos himatayan diyà to atubangan dan.
swahili	Kwa sababu ya upendo huu, tangu siku tuliposikia hivi, hatujaacha kuwaombea. Tumekuwa tukiomba kwamba mtajazwa na maarifa ya mapenzi yake katika hekima yote na ufahamu wa kiroho.
tagalog	Ang mga sundalo ay pumilipit ng mga tinik upang gumawa ng korona. Inilagay nila ito sa ulo ni Jesus at dinamitan siya ng kulay lilang na kasuotan.
indonesian	Sesudah itu mereka juga menyalibkan dua orang pencuri bersama dengan Yesus, yang seorang di sebelah kanan-Nya dan yang seorang lagi di sebelah kiri-Nya.
nahuatl	Ijkuakó ovala se tlakatl itoka Jairo, tlen okatka tlayakanki itech tiotlamachtijkali. Ijkuak okittak in Jesús, omotlankuaketzki ikxitla,
swahili	Peke yake anaishi milele na akaaye katika mwanga usiokaribiriwa. Hakuna mtu awezaye kumwona wala awezaye kumtazama. Kwake iwe heshima na uweza wa milele. Amina.
tagalog	Ang pinuno ng mga kawal para sa ikaapat na buwan ay si Asahel na kapatid ni Joab. Ang kaniyang anak na si Zebadias ang naging pinuno ng mga kawal pagkatapos niya. Sa kaniyang pangkat ay may 24, 000 kalalakihan.
swahili	Lakini malaika akamwambia, "Usiogope Zakaria, kwasababu maombi yako yamesikika. Mke wako Elizabeth atakuzalia mwana. Jina lake utamwita Yohana.
swahili	Kwa kukuwa utakuwa kama mualoni ambao majani yake yamenyauka, na kama bustani isiyokuwa na maji.
swahili	Nitawapatia moyo mmoja, na nitaweka roho mpya kati yao. Nitaondoa moyo wa jiwe kutoka kwenye miili wao na kuwapatia moyo wa nyama,
tagalog	Ang mga kaapu-apuhan ni Bigvai, 2, 067.
nahuatl	Por eso, xikmolvikah inmotlajtlakol se ivan oksé, iva ximodiostzajtzilikah se ivan oksé para xipajtikah. Idiostzajtzilis tlen tlakamela kipia velitilistli iva tlapalevia miek.
manobo	Napook-pook si Pedro aw dodomdoma din dow nokoy to nalitukan to nadoogan.Na og-uli-on tad kan tatou no ka-otow no nigdokat ki Pedro. Pagdatong dan diyà to Hupi, namang-usip kandan dow ando-i longod to baoy ni Simon no pig-ugpa-an ni Pedro. Pagdatong dan du-on to li-otanan
swahili	Tazama, alikuwepo mama mmoja ambaye kwa miaka kumi na minane alikuwa na rohomchafu wa udhaifu, na yeye alikuwa amepinda na hana uwezo kabisa wa kusimama.
tagalog	Pagkatapos tinipon ni Ahab ang mga batang pinuno na naglilingkod sa gobernador sa mga lalawigan. Sila ay 232. Pagkatapos ay kaniyang tinipon ang lahat ng mga sunadalo, ang lahat ng hukbo ng Israel, na may bilang na pitong libo.
tagalog	Ang mga salita ni Yahweh ay dalisay, katulad ng pilak na dinalisay sa pugon sa lupa, na tinunaw ng pitong beses.
hausa	Sai almajiran suka sake komawa gida kuma.
swahili	Kweli nawaambia, kila mahali injili inapohubiriwa katika ulimwengu wote, kile alichofanya mwanamke huyu kitazungumzwa kwa ukumbusho wake.
nahuatl	Pero Jesús okinmilvi:—Nomama iva noknivah yejvah tlen kikakih iva kichivah tlen kijtova itlajtol in Dios.
swahili	Kisha akawaambia, 'Msiogope wala kufadhaika. uwe na moyo mkuu na jasiri. Na hiki ndicho Mungu atakachokifanya kwa maadui wenu wote ambao mtapigana nao'.
tagalog	At malalaman ng lahat ng mga naninirahan sa Egipto na ako si Yahweh, dahil sila ay naging tungkod na tambo sa sambahayan ng Israel!
hausa	Na rubuta maku, ubanni, saboda kun san shi wanda yake tun daga farko. Na rubuta maku matasa saboda kun yi nasara da mugun. Na rubuta maku, yara kanana, saboda kun san Uban.
swahili	Watu hawa, wenye kukejeli, badili usiku kuwa mchana; mchana uko karibu kuwa giza.
tagalog	Kaya ngayon, patayin ninyo ang mga batang lalaki, at patayin ang bawat babaeng nakipagtalik na sa isang lalaki.
tagalog	Nang matapos siyang magsalita, isang Pariseo ang humiling sa kaniya na kumain kasama niya sa kaniyang bahay, kung kaya pumasok si Jesus at sumandal.
tagalog	Mag-isip kayo tulad ng kay Cristo Jesus.
swahili	Kwa kuwa watu walio hai, lakini walio kufa hawajui chochote. Hawana tena tuzo yeyote kwa sababu kumbukumbu yao imesahaulika.
swahili	Yehoyakimu akafanya yale yaliyo maovu usoni kwa Yahwe, kama waliyoyafanya babu zake.
swahili	Ndipo Wayahudi wengi waliokuja kwa Mariamu na kuona Yesu alichofanya, walimwamini;
swahili	Ataondoa mafuta yote, kama akatavyo mafuta ya mwanakondoo dhabihu ya sadaka ya amani na kuhani ataiteketeza juu ya madhabahu juu ya sadaka ya Bwana itolewayo kwa moto. Kuhani ataleta upatanisho kwa dhambi aliyoifanya, naye atasamehewa.
manobo	Dì wadà nali-otan dan diyà ki Jesus su wadà pigsìsi-an to kahan-ingan no ka-otawan no nadasok no naminog ki Jesus. Dì iyan nadomdoman dan to ogpotos kandan diyà to babow to atop aw gakasi dan to atop to litos-litos ogka-oog to hibatanan to pulid no otow aw tuntuna dan to otow du-on topad ni Jesus no nalibunukan to ka-otawan.
hausa	Akwai wani wanda ya ke bada shaida game da ni, na kuwa sani shaidar da yake bayarwa game da ni gaskiya ce.
swahili	Kama niishivyo - hili ni tamko la mfalme - Yahwe wa majeshi kwa jina, kuna mtu atakuja aliye kama Mlima Tabori na Mlima Karmeli kando ya bahari.
tagalog	Ipinagkatiwala na ako sa iyo mula pa sa sinapupunan; ikaw ang aking Diyos simula pa ng ako ay nasa sinapupunan ng aking ina!
tagalog	Dapat magkampo ang tribu ni Isacar kasunod ni Juda. Si Nethanael na anak ni Zuar ang dapat mamuno sa hukbo ni Isacar.
swahili	miji yote ya Sihoni, mfalme wa Waamori, ambaye alitawala katika Heshiboni, hata mpaka wa Waamori,
swahili	Ni kwako Yahweh ninapata usalama; ni kwa namna gani utasema na mimi, "Ruka kama ndege hadi mlimani"?
hausa	Gama a cikin Almasihu muna da gabagadi, da dama, da amincewa sabili da gaskiyar mu a cikinsa.
swahili	Amkeni, enyi walevi, lieni! Omboleza, ninyi nyote mnywao divai, kwa sababu divai nzuri imekatwa kutoka kwenu.
tagalog	Katulad ng sinabi namin noon, ngayon sasabihin ko muli, "Kung may magpahayag sa inyo ng ibang ebanghelyo maliban sa ebanghelyong tinanggap ninyo, dapat siyang sumpain."
tagalog	Pagkatapos sama-samang nagtipon ang mga Amonita at nagtayo ng kampo sa Galaad. Sama-samang dumating ang mga Israelita at nagtayo ng kanilang kampo sa Mizpa.
tagalog	Sinabi rin ni Yahweh sa kaniya, "Ngayon ilagay mo ang iyong kamay sa loob ng iyong balabal." Kaya inilagay ni Moises ang kaniyang kamay sa loob ng kaniyang balabal. Nang ilabas niya ito, namasdan, na ang kaniyang kamay ay naging ketong, kasing puti ng niyebe.
nahuatl	Yejón wei tlanavati okinmonexikitili in toknivah iva okintlajyovilti tlen yi wejkavitl tokojkolvah, okinnavati ma kinkavakah inselikkonevah ik sekka para ma mikikah.
